,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,groupId,memberId,Deck,Cabin_num,Side,FirstName,LastName
6921,7339_01,Europa,False,E/474/P,,33.0,False,0.0,2107.0,0.0,15586.0,473.0,Ainkard Fanseld,False,7339,01,E,474,P,Ainkard,Fanseld
6922,7340_01,Europa,False,E/475/P,TRAPPIST-1e,60.0,False,0.0,307.0,0.0,484.0,1967.0,Giedion Blanspe,False,7340,01,E,475,P,Giedion,Blanspe
6923,7341_01,Earth,True,G/1191/S,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Brene Horners,True,7341,01,G,1191,S,Brene,Horners
6924,7342_01,Earth,False,G/1178/P,TRAPPIST-1e,50.0,False,0.0,185.0,0.0,1.0,558.0,Stevey Haynard,True,7342,01,G,1178,P,Stevey,Haynard
6925,7343_01,Earth,False,F/1412/S,TRAPPIST-1e,22.0,False,0.0,0.0,1.0,95.0,605.0,Tyle Mcbriddley,False,7343,01,F,1412,S,Tyle,Mcbriddley
6926,7344_01,Earth,False,F/1413/S,PSO J318.5-22,15.0,False,0.0,0.0,9.0,0.0,952.0,Ianya Powery,False,7344,01,F,1413,S,Ianya,Powery
6927,7346_01,Mars,False,E/476/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,,Wales Blan,False,7346,01,E,476,P,Wales,Blan
6928,7347_01,Earth,False,G/1179/P,55 Cancri e,58.0,False,0.0,435.0,2.0,0.0,239.0,Neilda Bardsey,False,7347,01,G,1179,P,Neilda,Bardsey
6929,7350_01,Earth,True,G/1192/S,TRAPPIST-1e,48.0,False,0.0,,0.0,0.0,0.0,Stene Strongers,True,7350,01,G,1192,S,Stene,Strongers
6930,7351_01,Europa,True,D/221/S,55 Cancri e,36.0,False,0.0,0.0,0.0,,0.0,Sularon Loring,True,7351,01,D,221,S,Sularon,Loring
6931,7353_01,Europa,False,C/269/S,TRAPPIST-1e,60.0,False,0.0,3435.0,0.0,5458.0,10.0,Gorabba Openduave,False,7353,01,C,269,S,Gorabba,Openduave
6932,7353_02,Europa,True,C/269/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Sularon Openduave,True,7353,02,C,269,S,Sularon,Openduave
6933,7353_03,Europa,False,,TRAPPIST-1e,58.0,False,0.0,1386.0,2.0,128.0,2577.0,Auvam Openduave,True,7353,03,,,,Auvam,Openduave
6934,7356_01,Earth,True,G/1181/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Eline Merkins,False,7356,01,G,1181,P,Eline,Merkins
6935,7356_02,Earth,True,G/1181/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,,0.0,Herry Merkins,True,7356,02,G,1181,P,Herry,Merkins
6936,7358_01,Earth,False,F/1522/P,55 Cancri e,23.0,False,3.0,0.0,2.0,61.0,634.0,Len Mirez,False,7358,01,F,1522,P,Len,Mirez
6937,7359_01,Earth,False,E/492/S,PSO J318.5-22,21.0,False,0.0,434.0,0.0,75.0,135.0,Ellana Jenson,True,7359,01,E,492,S,Ellana,Jenson
6938,7360_01,Earth,True,G/1194/S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Chery Joycerton,True,7360,01,G,1194,S,Chery,Joycerton
6939,7361_01,Europa,True,C/239/P,55 Cancri e,23.0,,0.0,0.0,0.0,0.0,0.0,Gieba Rodwative,True,7361,01,C,239,P,Gieba,Rodwative
6940,7361_02,Europa,True,C/239/P,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Genubih Rodwative,True,7361,02,C,239,P,Genubih,Rodwative
6941,7365_01,Earth,False,G/1183/P,TRAPPIST-1e,20.0,False,0.0,802.0,0.0,16.0,0.0,Ivanna Wilderssen,False,7365,01,G,1183,P,Ivanna,Wilderssen
6942,7366_01,Earth,False,G/1184/P,TRAPPIST-1e,24.0,False,821.0,0.0,0.0,68.0,0.0,Garion Ayalazquez,False,7366,01,G,1184,P,Garion,Ayalazquez
6943,7367_01,Mars,False,D/234/P,TRAPPIST-1e,21.0,False,2611.0,0.0,103.0,4.0,0.0,Lidex Letty,False,7367,01,D,234,P,Lidex,Letty
6944,7367_02,Mars,False,F/1523/P,TRAPPIST-1e,55.0,False,1236.0,0.0,52.0,0.0,0.0,Melios Letty,False,7367,02,F,1523,P,Melios,Letty
6945,7370_01,Earth,False,F/1525/P,TRAPPIST-1e,21.0,False,0.0,70.0,2.0,0.0,486.0,Frandy Cartiz,False,7370,01,F,1525,P,Frandy,Cartiz
6946,7371_01,Earth,True,G/1185/P,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Dandra Reyersendry,True,7371,01,G,1185,P,Dandra,Reyersendry
6947,7372_01,Earth,False,F/1526/P,TRAPPIST-1e,40.0,False,2.0,147.0,0.0,1695.0,1147.0,Leria Gallandez,False,7372,01,F,1526,P,Leria,Gallandez
6948,7374_01,Mars,True,F/1527/P,TRAPPIST-1e,30.0,False,0.0,,0.0,0.0,0.0,Apple Cre,True,7374,01,F,1527,P,Apple,Cre
6949,7376_01,Europa,True,E/477/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Neutrin Mirinanty,True,7376,01,E,477,P,Neutrin,Mirinanty
6950,7377_01,Earth,True,G/1186/P,PSO J318.5-22,43.0,False,0.0,0.0,0.0,0.0,0.0,Estine Steelerettt,False,7377,01,G,1186,P,Estine,Steelerettt
6951,7379_01,Earth,False,F/1416/S,TRAPPIST-1e,20.0,False,9.0,0.0,1540.0,0.0,0.0,Annard Bryants,False,7379,01,F,1416,S,Annard,Bryants
6952,7385_01,Earth,False,F/1417/S,PSO J318.5-22,19.0,False,40.0,0.0,77.0,572.0,0.0,Coracy Reyerson,False,7385,01,F,1417,S,Coracy,Reyerson
6953,7387_01,Europa,False,C/240/P,TRAPPIST-1e,40.0,False,0.0,3508.0,761.0,12.0,32.0,Okulas Blercat,True,7387,01,C,240,P,Okulas,Blercat
6954,7388_01,Earth,True,G/1198/S,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Sterry Mclardson,True,7388,01,G,1198,S,Sterry,Mclardson
6955,7390_01,Earth,False,G/1190/P,TRAPPIST-1e,62.0,False,240.0,0.0,0.0,586.0,10.0,Isa Wiggs,False,7390,01,G,1190,P,Isa,Wiggs
6956,7391_01,Earth,True,G/1191/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,,0.0,Joycey Coffmaney,False,7391,01,G,1191,P,Joycey,Coffmaney
6957,7392_01,Earth,True,G/1192/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Floyde Holton,False,7392,01,G,1192,P,Floyde,Holton
6958,7393_01,Earth,False,E/478/P,,40.0,False,0.0,0.0,0.0,7.0,782.0,Coracy Barks,False,7393,01,E,478,P,Coracy,Barks
6959,7394_01,Earth,False,G/1193/P,55 Cancri e,25.0,False,0.0,653.0,21.0,0.0,0.0,Iree Strongers,False,7394,01,G,1193,P,Iree,Strongers
6960,7395_01,Europa,True,B/277/S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Schelik Suasharic,True,7395,01,B,277,S,Schelik,Suasharic
6961,7395_02,Europa,True,B/277/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Scellus Suasharic,True,7395,02,B,277,S,Scellus,Suasharic
6962,7395_03,Europa,False,B/277/S,TRAPPIST-1e,38.0,False,4.0,5974.0,0.0,3682.0,197.0,Algeno Suasharic,False,7395,03,B,277,S,Algeno,Suasharic
6963,7395_04,Europa,False,B/277/S,55 Cancri e,43.0,True,0.0,486.0,0.0,0.0,2470.0,Beten Suasharic,False,7395,04,B,277,S,Beten,Suasharic
6964,7396_01,Europa,False,C/271/S,55 Cancri e,28.0,False,6.0,3392.0,3944.0,987.0,0.0,Zibah Queldry,True,7396,01,C,271,S,Zibah,Queldry
6965,7396_02,Europa,True,C/271/S,TRAPPIST-1e,31.0,True,0.0,0.0,0.0,0.0,0.0,Muontak Ingent,True,7396,02,C,271,S,Muontak,Ingent
6966,7396_03,Europa,True,C/271/S,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Elerops Monsintic,True,7396,03,C,271,S,Elerops,Monsintic
6967,7398_01,Earth,False,F/1531/P,TRAPPIST-1e,19.0,,105.0,271.0,1.0,377.0,17.0,Jonaye Stephend,True,7398,01,F,1531,P,Jonaye,Stephend
6968,7399_01,Earth,False,F/1418/S,TRAPPIST-1e,24.0,False,0.0,0.0,217.0,0.0,544.0,Sanda Casonston,False,7399,01,F,1418,S,Sanda,Casonston
6969,7401_01,Mars,,E/479/P,55 Cancri e,20.0,False,0.0,0.0,,0.0,0.0,Diles Merte,False,7401,01,E,479,P,Diles,Merte
6970,7402_01,Europa,,C/272/S,TRAPPIST-1e,16.0,False,0.0,1417.0,3.0,27.0,186.0,Wimpha Stioutody,True,7402,01,C,272,S,Wimpha,Stioutody
6971,7402_02,Europa,True,C/272/S,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Mesarid Stioutody,True,7402,02,C,272,S,Mesarid,Stioutody
6972,7403_01,Earth,False,G/1194/P,TRAPPIST-1e,19.0,False,294.0,79.0,536.0,0.0,0.0,Charly Gibbsonton,False,7403,01,G,1194,P,Charly,Gibbsonton
6973,7405_01,Earth,False,F/1419/S,TRAPPIST-1e,23.0,False,0.0,1089.0,311.0,0.0,0.0,Hellia Steeletters,True,7405,01,F,1419,S,Hellia,Steeletters
6974,7406_01,Earth,False,G/1195/P,TRAPPIST-1e,19.0,False,0.0,78.0,801.0,0.0,7.0,Tarah Balley,False,7406,01,G,1195,P,Tarah,Balley
6975,7408_01,Mars,False,F/1420/S,TRAPPIST-1e,32.0,False,193.0,,1116.0,0.0,0.0,Plat Katte,False,7408,01,F,1420,S,Plat,Katte
6976,7410_01,Earth,False,G/1201/S,TRAPPIST-1e,41.0,False,85.0,804.0,0.0,0.0,0.0,Jaimer Cartz,True,7410,01,G,1201,S,Jaimer,Cartz
6977,7411_01,Earth,False,F/1533/P,TRAPPIST-1e,30.0,False,1110.0,0.0,439.0,5.0,0.0,Racy Bakericks,False,7411,01,F,1533,P,Racy,Bakericks
6978,7416_01,Europa,False,B/278/S,55 Cancri e,41.0,,0.0,10049.0,214.0,5287.0,1845.0,Astrah Burcaling,False,7416,01,B,278,S,Astrah,Burcaling
6979,7418_01,Mars,False,F/1534/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Apench Ses,True,7418,01,F,1534,P,Apench,Ses
6980,7419_01,Earth,False,G/1197/P,,39.0,False,1.0,875.0,0.0,6.0,0.0,Race Bardson,True,7419,01,G,1197,P,Race,Bardson
6981,7419_02,Earth,False,F/1535/P,TRAPPIST-1e,47.0,False,0.0,61.0,805.0,0.0,6.0,Lerion Bardson,True,7419,02,F,1535,P,Lerion,Bardson
6982,7422_01,Earth,False,G/1204/S,TRAPPIST-1e,21.0,False,550.0,0.0,61.0,4.0,5.0,Shery Lardsonald,False,7422,01,G,1204,S,Shery,Lardsonald
6983,7425_01,Earth,True,G/1200/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,,Milyla Balderts,True,7425,01,G,1200,P,Milyla,Balderts
6984,7425_02,Earth,False,G/1200/P,TRAPPIST-1e,19.0,False,879.0,0.0,0.0,10.0,0.0,Willip Balderts,False,7425,02,G,1200,P,Willip,Balderts
6985,7427_01,Mars,,F/1423/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Rafox Banie,True,7427,01,F,1423,S,Rafox,Banie
6986,7428_01,Europa,False,A/79/P,TRAPPIST-1e,28.0,False,0.0,132.0,4.0,1915.0,0.0,Iononus Fulazy,False,7428,01,A,79,P,Iononus,Fulazy
6987,7429_01,Mars,False,,TRAPPIST-1e,38.0,False,1126.0,0.0,23.0,34.0,0.0,Cuses Pread,False,7429,01,,,,Cuses,Pread
6988,7430_01,Earth,False,G/1205/S,PSO J318.5-22,24.0,False,549.0,3.0,201.0,0.0,0.0,Isa Vantonson,False,7430,01,G,1205,S,Isa,Vantonson
6989,7431_01,Europa,False,A/90/S,55 Cancri e,31.0,False,,2954.0,0.0,170.0,756.0,Altanin Barmant,False,7431,01,A,90,S,Altanin,Barmant
6990,7432_01,Europa,True,E/481/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Ainkard Amonysidle,True,7432,01,E,481,P,Ainkard,Amonysidle
6991,7435_01,Europa,True,B/244/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Arid Couresteer,True,7435,01,B,244,P,Arid,Couresteer
6992,7436_01,Earth,,G/1202/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Letty Meyersones,False,7436,01,G,1202,P,Letty,Meyersones
6993,7437_01,Europa,True,B/279/S,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Mesatan Disgul,True,7437,01,B,279,S,Mesatan,Disgul
6994,7437_02,Europa,True,B/279/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Kraban Disgul,True,7437,02,B,279,S,Kraban,Disgul
6995,7437_03,Europa,True,B/279/S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Sadalm Clumshangs,True,7437,03,B,279,S,Sadalm,Clumshangs
6996,7438_01,Earth,False,E/483/P,55 Cancri e,42.0,False,0.0,279.0,30.0,409.0,0.0,Gaylah Hanner,True,7438,01,E,483,P,Gaylah,Hanner
6997,7442_01,Earth,False,E/495/S,TRAPPIST-1e,43.0,False,20.0,0.0,726.0,,0.0,Antony Morrencis,False,7442,01,E,495,S,Antony,Morrencis
6998,7442_02,Earth,True,,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Franda Morrencis,False,7442,02,,,,Franda,Morrencis
6999,7444_01,Earth,True,G/1203/P,TRAPPIST-1e,17.0,False,0.0,0.0,,0.0,0.0,Kenny Thorney,False,7444,01,G,1203,P,Kenny,Thorney
7000,7445_01,Earth,True,G/1208/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Coreen Hoppers,False,7445,01,G,1208,S,Coreen,Hoppers
7001,7446_01,Earth,False,G/1204/P,TRAPPIST-1e,18.0,False,960.0,672.0,0.0,0.0,168.0,Mamina Hopez,False,7446,01,G,1204,P,Mamina,Hopez
7002,7447_01,Mars,False,F/1539/P,TRAPPIST-1e,24.0,False,,0.0,299.0,814.0,0.0,Chees Oncy,False,7447,01,F,1539,P,Chees,Oncy
7003,7448_01,Earth,False,F/1540/P,55 Cancri e,25.0,False,244.0,0.0,40.0,294.0,124.0,Line Bradlerson,False,7448,01,F,1540,P,Line,Bradlerson
7004,7449_01,Earth,False,F/1541/P,PSO J318.5-22,20.0,False,120.0,321.0,0.0,932.0,175.0,Loresa Bakericks,False,7449,01,F,1541,P,Loresa,Bakericks
7005,7450_01,Earth,False,G/1205/P,TRAPPIST-1e,23.0,False,509.0,0.0,193.0,0.0,2.0,Armene Sykess,False,7450,01,G,1205,P,Armene,Sykess
7006,7452_01,Europa,True,B/281/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Dyonon Sloweber,True,7452,01,B,281,S,Dyonon,Sloweber
7007,7452_02,Europa,False,B/281/S,55 Cancri e,26.0,False,286.0,3387.0,575.0,213.0,548.0,Mirfark Sloweber,True,7452,02,B,281,S,Mirfark,Sloweber
7008,7452_03,Europa,True,B/281/S,55 Cancri e,36.0,False,0.0,0.0,0.0,,0.0,Aino Sloweber,True,7452,03,B,281,S,Aino,Sloweber
7009,7453_01,Europa,True,C/275/S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Alarkab Aneter,True,7453,01,C,275,S,Alarkab,Aneter
7010,7455_01,Europa,False,A/80/P,55 Cancri e,41.0,False,0.0,1616.0,0.0,758.0,400.0,Neshath Slavested,True,7455,01,A,80,P,Neshath,Slavested
7011,7456_01,Earth,True,G/1210/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Yvetta Whitez,True,7456,01,G,1210,S,Yvetta,Whitez
7012,7457_01,Mars,False,E/496/S,TRAPPIST-1e,71.0,False,1243.0,0.0,5.0,16.0,34.0,Seat Fine,False,7457,01,E,496,S,Seat,Fine
7013,7458_01,Earth,True,G/1211/S,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Fayey Vincenton,False,7458,01,G,1211,S,Fayey,Vincenton
7014,7459_01,Europa,False,B/282/S,TRAPPIST-1e,33.0,False,0.0,397.0,0.0,1249.0,845.0,Menkin Dratembid,False,7459,01,B,282,S,Menkin,Dratembid
7015,7460_01,Earth,False,F/1543/P,55 Cancri e,24.0,False,786.0,0.0,0.0,309.0,0.0,Leria Haydenez,True,7460,01,F,1543,P,Leria,Haydenez
7016,7461_01,Europa,True,D/223/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Zavior Plaricit,True,7461,01,D,223,S,Zavior,Plaricit
7017,7462_01,Earth,True,G/1206/P,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Hilia Mckinn,True,7462,01,G,1206,P,Hilia,Mckinn
7018,7464_01,Earth,True,G/1207/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Lynnie Hickett,True,7464,01,G,1207,P,Lynnie,Hickett
7019,7472_01,Mars,True,F/1426/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,,,True,7472,01,F,1426,S,,
7020,7475_01,Mars,True,F/1545/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Pros Leste,True,7475,01,F,1545,P,Pros,Leste
7021,7475_02,Mars,True,F/1545/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Lies Leste,True,7475,02,F,1545,P,Lies,Leste
7022,7477_01,Earth,False,F/1546/P,PSO J318.5-22,22.0,False,27.0,0.0,0.0,663.0,0.0,Jimmya Fielson,False,7477,01,F,1546,P,Jimmya,Fielson
7023,7478_01,Europa,False,C/276/S,,56.0,False,0.0,5711.0,0.0,0.0,50.0,Minchib Porkilte,True,7478,01,C,276,S,Minchib,Porkilte
7024,7479_01,Mars,True,F/1429/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Muffs Berte,True,7479,01,F,1429,S,Muffs,Berte
7025,7481_01,Earth,False,G/1215/S,TRAPPIST-1e,46.0,False,0.0,0.0,1.0,0.0,1778.0,Darlie Chanash,False,7481,01,G,1215,S,Darlie,Chanash
7026,7483_01,Mars,False,E/485/P,PSO J318.5-22,43.0,False,244.0,0.0,358.0,160.0,800.0,Wille Winie,True,7483,01,E,485,P,Wille,Winie
7027,7484_01,Earth,False,G/1209/P,55 Cancri e,25.0,False,0.0,1435.0,0.0,0.0,0.0,Coracy Rivanseney,True,7484,01,G,1209,P,Coracy,Rivanseney
7028,7485_01,Europa,False,,TRAPPIST-1e,26.0,False,36.0,2285.0,0.0,2287.0,159.0,Betenif Cousel,False,7485,01,,,,Betenif,Cousel
7029,7486_01,Earth,False,G/1210/P,55 Cancri e,14.0,False,0.0,184.0,16.0,1234.0,0.0,Katen Vandez,False,7486,01,G,1210,P,Katen,Vandez
7030,7487_01,Earth,False,G/1216/S,TRAPPIST-1e,63.0,False,174.0,282.0,321.0,8.0,0.0,Jeanie Sellahaney,True,7487,01,G,1216,S,Jeanie,Sellahaney
7031,7488_01,Mars,False,E/486/P,TRAPPIST-1e,29.0,False,558.0,0.0,386.0,355.0,0.0,Pold Kidne,False,7488,01,E,486,P,Pold,Kidne
7032,7488_02,Mars,True,E/486/P,PSO J318.5-22,45.0,,0.0,0.0,0.0,0.0,0.0,Clues Kidne,True,7488,02,E,486,P,Clues,Kidne
7033,7490_01,Earth,True,G/1217/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,,0.0,Grette Garrincent,True,7490,01,G,1217,S,Grette,Garrincent
7034,7492_01,Mars,False,D/224/S,TRAPPIST-1e,19.0,False,193.0,0.0,2956.0,0.0,0.0,Bleda Bun,True,7492,01,D,224,S,Bleda,Bun
7035,7494_01,Earth,False,E/487/P,TRAPPIST-1e,53.0,False,2.0,794.0,425.0,0.0,397.0,Lynnon Sellahaney,False,7494,01,E,487,P,Lynnon,Sellahaney
7036,7495_01,Mars,False,F/1431/S,TRAPPIST-1e,45.0,False,2.0,36.0,1110.0,9.0,0.0,Weres Ropie,False,7495,01,F,1431,S,Weres,Ropie
7037,7496_01,Europa,False,C/278/S,55 Cancri e,41.0,False,0.0,2383.0,0.0,2.0,97.0,Asellan Fuelisent,True,7496,01,C,278,S,Asellan,Fuelisent
7038,7498_01,Mars,False,F/1550/P,TRAPPIST-1e,68.0,True,523.0,0.0,859.0,201.0,782.0,Otlios Cola,False,7498,01,F,1550,P,Otlios,Cola
7039,7498_02,Mars,True,F/1550/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Bonutz Cola,True,7498,02,F,1550,P,Bonutz,Cola
7040,7498_03,Mars,False,F/1550/P,TRAPPIST-1e,27.0,True,30.0,0.0,910.0,0.0,0.0,Beals Cola,True,7498,03,F,1550,P,Beals,Cola
7041,7499_01,Earth,False,F/1551/P,55 Cancri e,20.0,False,30.0,132.0,1121.0,0.0,0.0,Enrie Hayder,True,7499,01,F,1551,P,Enrie,Hayder
7042,7500_01,,False,F/1432/S,TRAPPIST-1e,54.0,True,1770.0,7.0,228.0,0.0,0.0,Swafox Swin,False,7500,01,F,1432,S,Swafox,Swin
7043,7501_01,Earth,False,F/1433/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,484.0,320.0,Henryn Burchard,False,7501,01,F,1433,S,Henryn,Burchard
7044,7502_01,Europa,False,C/241/P,55 Cancri e,45.0,False,66.0,5974.0,0.0,0.0,625.0,Gatrin Clutolded,True,7502,01,C,241,P,Gatrin,Clutolded
7045,7503_01,Europa,True,B/283/S,TRAPPIST-1e,26.0,False,,0.0,0.0,0.0,0.0,Achira Capplid,True,7503,01,B,283,S,Achira,Capplid
7046,7503_02,Europa,False,B/283/S,TRAPPIST-1e,37.0,False,1577.0,11396.0,0.0,1014.0,560.0,Dabi Capplid,True,7503,02,B,283,S,Dabi,Capplid
7047,7504_01,Earth,False,F/1552/P,TRAPPIST-1e,30.0,False,0.0,2.0,0.0,690.0,86.0,,False,7504,01,F,1552,P,,
7048,7505_01,Mars,False,F/1553/P,TRAPPIST-1e,51.0,True,511.0,0.0,291.0,4212.0,0.0,Ste Fone,False,7505,01,F,1553,P,Ste,Fone
7049,7505_02,Mars,True,F/1553/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Hone Fone,True,7505,02,F,1553,P,Hone,Fone
7050,7505_03,Mars,True,F/1553/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Monkle Fone,True,7505,03,F,1553,P,Monkle,Fone
7051,7506_01,Earth,False,F/1554/P,TRAPPIST-1e,19.0,False,2110.0,0.0,0.0,0.0,1.0,Billya Vales,False,7506,01,F,1554,P,Billya,Vales
7052,7507_01,Earth,False,E/499/S,TRAPPIST-1e,19.0,False,0.0,789.0,0.0,0.0,0.0,Marlly Santin,False,7507,01,E,499,S,Marlly,Santin
7053,7507_02,Earth,False,E/499/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Joela Santin,True,7507,02,E,499,S,Joela,Santin
7054,7507_03,Earth,False,E/499/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Ianley Santin,True,7507,03,E,499,S,Ianley,Santin
7055,7508_01,Europa,False,B/284/S,TRAPPIST-1e,23.0,False,3580.0,564.0,103.0,,90.0,Alar Exible,False,7508,01,B,284,S,Alar,Exible
7056,7509_01,Earth,False,F/1434/S,TRAPPIST-1e,37.0,False,1442.0,4.0,0.0,3.0,0.0,Herina Mcneiley,False,7509,01,F,1434,S,Herina,Mcneiley
7057,7510_01,Mars,False,F/1435/S,55 Cancri e,18.0,False,1092.0,0.0,208.0,150.0,0.0,Pars Horte,False,7510,01,F,1435,S,Pars,Horte
7058,7512_01,Earth,,F/1436/S,PSO J318.5-22,29.0,False,5.0,598.0,,0.0,0.0,Byrona Berges,False,7512,01,F,1436,S,Byrona,Berges
7059,7513_01,Earth,,E/488/P,TRAPPIST-1e,25.0,False,0.0,779.0,0.0,2.0,6.0,Marynk Welles,False,7513,01,E,488,P,Marynk,Welles
7060,7514_01,Earth,False,F/1555/P,TRAPPIST-1e,52.0,False,0.0,0.0,47.0,2059.0,0.0,Fayel Josesh,False,7514,01,F,1555,P,Fayel,Josesh
7061,7515_01,Mars,True,F/1437/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,,Monam Gre,False,7515,01,F,1437,S,Monam,Gre
7062,7515_02,Mars,False,F/1437/S,TRAPPIST-1e,0.0,False,0.0,0.0,,0.0,0.0,Rants Gre,True,7515,02,F,1437,S,Rants,Gre
7063,7517_01,Earth,False,F/1557/P,PSO J318.5-22,25.0,False,15.0,3.0,0.0,635.0,0.0,Lynnon Lunapperts,False,7517,01,F,1557,P,Lynnon,Lunapperts
7064,7518_01,Europa,True,B/246/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Acrabih Droning,True,7518,01,B,246,P,Acrabih,Droning
7065,7518_02,Europa,False,B/246/P,PSO J318.5-22,32.0,True,2502.0,700.0,1104.0,13902.0,484.0,Aviton Droning,False,7518,02,B,246,P,Aviton,Droning
7066,7520_01,Earth,False,F/1559/P,TRAPPIST-1e,58.0,False,1366.0,257.0,0.0,0.0,311.0,Elancy Alentonway,False,7520,01,F,1559,P,Elancy,Alentonway
7067,7521_01,Earth,False,F/1560/P,TRAPPIST-1e,44.0,False,657.0,0.0,103.0,0.0,394.0,Hard Mcintons,False,7521,01,F,1560,P,Hard,Mcintons
7068,7522_01,Earth,False,G/1214/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,908.0,Harlen Cartyernan,False,7522,01,G,1214,P,Harlen,Cartyernan
7069,7523_01,Earth,False,G/1219/S,TRAPPIST-1e,24.0,False,0.0,0.0,643.0,167.0,0.0,Bara Mcclayton,True,7523,01,G,1219,S,Bara,Mcclayton
7070,7524_01,Earth,True,G/1215/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Colly Simpsonks,True,7524,01,G,1215,P,Colly,Simpsonks
7071,7524_02,Earth,True,G/1215/P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Britta Simpsonks,True,7524,02,G,1215,P,Britta,Simpsonks
7072,7525_01,Europa,False,C/279/S,TRAPPIST-1e,27.0,False,390.0,1377.0,0.0,2809.0,4914.0,Canonon Retefule,False,7525,01,C,279,S,Canonon,Retefule
7073,7525_02,Europa,True,C/279/S,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,Geonev Retefule,True,7525,02,C,279,S,Geonev,Retefule
7074,7527_01,Earth,False,F/1561/P,TRAPPIST-1e,18.0,False,0.0,732.0,2.0,13.0,47.0,Elle Flowensley,True,7527,01,F,1561,P,Elle,Flowensley
7075,7529_01,Earth,True,G/1221/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Harrie Combson,True,7529,01,G,1221,S,Harrie,Combson
7076,7531_01,Europa,True,B/286/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Elebara Alindiveng,True,7531,01,B,286,S,Elebara,Alindiveng
